date_time,ES=F,NQ=F,GC=F,CL=F,EURUSD=X,BTC-USD,cash,event,pos,ticker,B_S,exectype,size,price,commision,portfolio_value,portfolio_value_eur,pos_value,ddn,dayly_profit,dayly_profit_eur,pre_portfolio_value,exchange_rate,ddn_eur,date
2022-02-15 23:59:59,0,5,0,4,0,5,0,End of Day,,,,,,,,979138.03,843254.9,227498.2,0.056,4197.29,3693.15,974940.75,0.88,-0.057,2022-02-15
2022-02-16 23:59:59,0,5,0,4,0,5,0,End of Day,,,,,,,,979065.69,843190.91,227425.86,0.0561,-72.34,-63.98,979138.03,0.88,-0.057,2022-02-16
2022-02-17 23:59:59,0,5,0,4,0,5,0,End of Day,,,,,,,,970529.34,835674.4,218889.51,0.0654,-8536.35,-7516.51,979065.69,0.88,-0.067,2022-02-17
2022-02-18 23:59:59,0,5,0,4,0,5,0,End of Day,,,,,,,,968058.81,833502.56,216418.98,0.0681,-2470.54,-2171.85,970529.34,0.88,-0.069,2022-02-18
2022-02-22 00:00:03,0,5,0,4,0,5,0,Created,0,GC=F,Buy,Stop,1,1908.1,0,,,,,,,,,,2022-02-22
2022-02-22 10:00:03,0,5,1,4,0,5,0,Executed,1,GC=F,Buy,Stop,1,1908.1,5,,,,,,,,,,2022-02-22
2022-02-22 23:59:59,0,5,1,4,0,5,0,End of Day,,,,,,,,965468.36,831223.53,232914.53,0.071,-2590.45,-2279.03,968058.81,0.88,-0.072,2022-02-22
2022-02-23 00:00:03,0,5,1,4,0,5,0,Created,1,GC=F,Buy,Stop,1,1896.6,0,,,,,,,,,,2022-02-23
2022-02-23 10:00:03,0,5,2,4,0,5,0,Executed,2,GC=F,Buy,Stop,1,1896.6,5,,,,,,,,,,2022-02-23
2022-02-23 23:59:59,0,5,2,4,0,5,0,End of Day,,,,,,,,960978.4,827253.51,247395.57,0.076,-4489.96,-3970.02,965468.36,0.88,-0.077,2022-02-23
2022-02-24 00:00:03,0,5,2,4,0,5,0,Created,2,GC=F,Buy,Stop,1,1911.9,0,,,,,,,,,,2022-02-24
2022-02-24 10:00:03,0,5,3,4,0,5,0,Executed,3,GC=F,Buy,Stop,1,1911.9,5,,,,,,,,,,2022-02-24
2022-02-24 23:59:59,0,5,3,4,0,5,0,End of Day,,,,,,,,967333.44,832862.97,272874.61,0.0689,6355.04,5609.47,960978.4,0.88,-0.07,2022-02-24
2022-02-25 00:00:02,0,5,3,4,0,5,0,Created,5,NQ=F,Buy,Stop,1,14791.933,0,,,,,,,,,,2022-02-25
2022-02-25 00:00:03,0,5,3,4,0,5,0,Created,3,GC=F,Buy,Stop,1,1906.9,0,,,,,,,,,,2022-02-25
2022-02-25 00:00:06,0,5,3,4,0,5,0,Created,5,BTC-USD,Sell,Stop,-1,38333.746,0,,,,,,,,,,2022-02-25
2022-02-25 10:00:03,0,5,4,4,0,5,0,Executed,4,GC=F,Buy,Stop,1,1906.9,5,,,,,,,,,,2022-02-25
2022-02-25 10:00:06,0,5,4,4,0,4,0,Executed,4,BTC-USD,Sell,Stop,-1,38333.746,5,,,,,,,,,,2022-02-25
2022-02-25 23:59:02,0,5,4,4,0,4,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-02-25
2022-02-25 23:59:59,0,5,4,4,0,4,0,End of Day,,,,,,,,968318.95,833734.67,285272.37,0.0678,985.51,871.7,967333.44,0.88,-0.069,2022-02-25
2022-02-28 00:00:03,0,5,4,4,0,4,0,Created,4,GC=F,Buy,Stop,1,1928.3,0,,,,,,,,,,2022-02-28
2022-02-28 10:00:03,0,5,5,4,0,4,0,Executed,5,GC=F,Buy,Stop,1,1928.3,5,,,,,,,,,,2022-02-28
2022-02-28 23:59:59,0,5,5,4,0,4,0,End of Day,,,,,,,,973851.17,838678.26,310092.59,0.0618,5532.22,4943.59,968318.95,0.89,-0.063,2022-02-28
2022-03-01 00:00:02,0,5,5,4,0,4,0,Created,5,NQ=F,Buy,Stop,1,14474.441,0,,,,,,,,,,2022-03-01
2022-03-01 00:00:06,0,5,5,4,0,4,0,Created,4,BTC-USD,Sell,Stop,-1,41748.156,0,,,,,,,,,,2022-03-01
2022-03-01 23:59:02,0,5,5,4,0,4,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-01
2022-03-01 23:59:06,0,5,5,4,0,4,0,Canceled,4,BTC-USD,Sell,Stop,0,0.0,0,,,,,,,,,,2022-03-01
2022-03-01 23:59:59,0,5,5,4,0,4,0,End of Day,,,,,,,,977781.29,842193.24,314022.71,0.0575,3930.12,3514.98,973851.17,0.89,-0.058,2022-03-01
2022-03-02 00:00:02,0,5,5,4,0,4,0,Created,5,NQ=F,Buy,Stop,1,14475.764,0,,,,,,,,,,2022-03-02
2022-03-02 00:00:06,0,5,5,4,0,4,0,Created,4,BTC-USD,Sell,Stop,-2,41748.156,0,,,,,,,,,,2022-03-02
2022-03-02 23:59:02,0,5,5,4,0,4,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-02
2022-03-02 23:59:06,0,5,5,4,0,4,0,Canceled,4,BTC-USD,Sell,Stop,0,0.0,0,,,,,,,,,,2022-03-02
2022-03-02 23:59:59,0,5,5,4,0,4,0,End of Day,,,,,,,,981575.37,845576.01,317816.79,0.0534,3794.08,3382.77,977781.29,0.89,-0.054,2022-03-02
2022-03-03 00:00:02,0,5,5,4,0,4,0,Created,5,NQ=F,Buy,Stop,1,14478.178,0,,,,,,,,,,2022-03-03
2022-03-03 00:00:03,0,5,5,4,0,4,0,Created,5,GC=F,Buy,Stop,1,1930.5,0,,,,,,,,,,2022-03-03
2022-03-03 00:00:06,0,5,5,4,0,4,0,Created,4,BTC-USD,Sell,Stop,-3,41748.156,0,,,,,,,,,,2022-03-03
2022-03-03 10:00:03,0,5,6,4,0,4,0,Executed,6,GC=F,Buy,Stop,1,1930.5,5,,,,,,,,,,2022-03-03
2022-03-03 23:59:02,0,5,6,4,0,4,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-03
2022-03-03 23:59:06,0,5,6,4,0,4,0,Canceled,4,BTC-USD,Sell,Stop,0,0.0,0,,,,,,,,,,2022-03-03
2022-03-03 23:59:59,0,5,6,4,0,4,0,End of Day,,,,,,,,977847.01,842227.01,333398.43,0.0574,-3728.36,-3349.0,981575.37,0.9,-0.056,2022-03-03
2022-03-04 00:00:02,0,5,6,4,0,4,0,Created,5,NQ=F,Buy,Stop,1,14476.298,0,,,,,,,,,,2022-03-04
2022-03-04 00:00:06,0,5,6,4,0,4,0,Created,4,BTC-USD,Sell,Stop,-3,41748.156,0,,,,,,,,,,2022-03-04
2022-03-04 10:00:06,0,5,6,4,0,1,0,Executed,1,BTC-USD,Sell,Stop,-3,41748.156,15,,,,,,,,,,2022-03-04
2022-03-04 23:59:02,0,5,6,4,0,1,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-04
2022-03-04 23:59:59,0,5,6,4,0,1,0,End of Day,,,,,,,,979885.49,844061.44,310403.02,0.0552,2038.48,1834.43,977847.01,0.9,-0.054,2022-03-04
2022-03-07 00:00:06,0,5,6,4,0,1,0,Created,1,BTC-USD,Sell,Stop,-1,38429.305,0,,,,,,,,,,2022-03-07
2022-03-07 10:00:06,0,5,6,4,0,0,0,Executed,0,BTC-USD,Sell,Stop,-1,38429.305,5,,,,,,,,,,2022-03-07
2022-03-07 23:59:59,0,5,6,4,0,0,0,End of Day,,,,,,,,977764.83,842145.21,300601.5,0.0575,-2120.66,-1916.23,979885.49,0.9,-0.051,2022-03-07
2022-03-08 23:59:59,0,5,6,4,0,0,0,End of Day,,,,,,,,981719.33,845781.69,304556.0,0.0533,3954.5,3636.47,977764.83,0.92,-0.046,2022-03-08
2022-03-09 00:00:02,0,5,6,4,0,0,0,Created,5,NQ=F,Buy,Stop,2,14481.083,0,,,,,,,,,,2022-03-09
2022-03-09 00:00:03,0,5,6,4,0,0,0,Created,6,GC=F,Buy,Stop,1,2053.6,0,,,,,,,,,,2022-03-09
2022-03-09 10:00:03,0,5,7,4,0,0,0,Executed,7,GC=F,Buy,Stop,1,2053.6,5,,,,,,,,,,2022-03-09
2022-03-09 23:59:02,0,5,7,4,0,0,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-09
2022-03-09 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,976462.83,840943.82,319840.5,0.0589,-5256.5,-4837.87,981719.33,0.92,-0.052,2022-03-09
2022-03-10 00:00:02,0,5,7,4,0,0,0,Created,5,NQ=F,Buy,Stop,3,14485.674,0,,,,,,,,,,2022-03-10
2022-03-10 23:59:02,0,5,7,4,0,0,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-10
2022-03-10 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,974757.33,839378.88,318135.0,0.0608,-1705.5,-1564.94,976462.83,0.92,-0.054,2022-03-10
2022-03-11 00:00:02,0,5,7,4,0,0,0,Created,5,NQ=F,Buy,Stop,3,14283.614,0,,,,,,,,,,2022-03-11
2022-03-11 23:59:02,0,5,7,4,0,0,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-11
2022-03-11 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,972063.33,836946.12,315441.0,0.0637,-2694.0,-2432.76,974757.33,0.9,-0.057,2022-03-11
2022-03-14 00:00:06,0,5,7,4,0,0,0,Created,0,BTC-USD,Buy,Stop,1,42128.779,0,,,,,,,,,,2022-03-14
2022-03-14 23:59:06,0,5,7,4,0,0,0,Canceled,0,BTC-USD,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-14
2022-03-14 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,965453.33,830944.64,308831.0,0.071,-6610.0,-6001.48,972063.33,0.91,-0.064,2022-03-14
2022-03-15 00:00:06,0,5,7,4,0,0,0,Created,0,BTC-USD,Buy,Stop,2,42126.794,0,,,,,,,,,,2022-03-15
2022-03-15 23:59:06,0,5,7,4,0,0,0,Canceled,0,BTC-USD,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-15
2022-03-15 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,964710.83,830265.44,308088.5,0.0718,-742.5,-679.19,965453.33,0.91,-0.064,2022-03-15
2022-03-16 00:00:02,0,5,7,4,0,0,0,Created,5,NQ=F,Buy,Stop,4,14046.658,0,,,,,,,,,,2022-03-16
2022-03-16 00:00:04,0,5,7,4,0,0,0,Created,4,CL=F,Buy,Stop,1,100.832,0,,,,,,,,,,2022-03-16
2022-03-16 00:00:06,0,5,7,4,0,0,0,Created,0,BTC-USD,Buy,Stop,3,42080.443,0,,,,,,,,,,2022-03-16
2022-03-16 23:59:02,0,5,7,4,0,0,0,Canceled,5,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-16
2022-03-16 23:59:04,0,5,7,4,0,0,0,Canceled,4,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-16
2022-03-16 23:59:06,0,5,7,4,0,0,0,Canceled,0,BTC-USD,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-16
2022-03-16 23:59:59,0,5,7,4,0,0,0,End of Day,,,,,,,,967728.33,833022.87,311106.0,0.0685,3017.5,2757.42,964710.83,0.91,-0.06,2022-03-16
2022-03-17 00:00:02,0,5,7,4,0,0,0,Created,5,NQ=F,Buy,Stop,4,14033.238,0,,,,,,,,,,2022-03-17
2022-03-17 00:00:03,0,5,7,4,0,0,0,Created,7,GC=F,Buy,Stop,1,1933.9,0,,,,,,,,,,2022-03-17
2022-03-17 00:00:04,0,5,7,4,0,0,0,Created,4,CL=F,Buy,Stop,1,101.913,0,,,,,,,,,,2022-03-17
2022-03-17 00:00:06,0,5,7,4,0,0,0,Created,0,BTC-USD,Buy,Stop,3,42058.99,0,,,,,,,,,,2022-03-17
2022-03-17 10:00:02,0,9,7,4,0,0,0,Executed,9,NQ=F,Buy,Stop,4,14033.238,20,,,,,,,,,,2022-03-17
2022-03-17 10:00:03,0,9,8,4,0,0,0,Executed,8,GC=F,Buy,Stop,1,1933.9,5,,,,,,,,,,2022-03-17
2022-03-17 10:00:04,0,9,8,5,0,0,0,Executed,5,CL=F,Buy,Stop,1,101.913,5,,,,,,,,,,2022-03-17
2022-03-17 23:59:06,0,9,8,5,0,0,0,Canceled,0,BTC-USD,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-17
2022-03-17 23:59:59,0,9,8,5,0,0,0,End of Day,,,,,,,,975665.63,840258.75,460869.5,0.0598,7937.3,7235.88,967728.33,0.91,-0.041,2022-03-17
2022-03-18 00:00:02,0,9,8,5,0,0,0,Created,9,NQ=F,Buy,Stop,1,14060.0,0,,,,,,,,,,2022-03-18
2022-03-18 00:00:03,0,9,8,5,0,0,0,Created,8,GC=F,Buy,Stop,1,1934.5,0,,,,,,,,,,2022-03-18
2022-03-18 00:00:06,0,9,8,5,0,0,0,Created,0,BTC-USD,Buy,Stop,4,42053.379,0,,,,,,,,,,2022-03-18
2022-03-18 10:00:02,0,10,8,5,0,0,0,Executed,10,NQ=F,Buy,Stop,1,14060.0,5,,,,,,,,,,2022-03-18
2022-03-18 10:00:03,0,10,9,5,0,0,0,Executed,9,GC=F,Buy,Stop,1,1934.5,5,,,,,,,,,,2022-03-18
2022-03-18 10:00:06,0,10,9,5,0,4,0,Executed,4,BTC-USD,Buy,Stop,4,42053.379,20,,,,,,,,,,2022-03-18
2022-03-18 23:59:59,0,10,9,5,0,4,0,End of Day,,,,,,,,974893.54,839558.24,541235.11,0.0606,-772.09,-700.5,975665.63,0.91,-0.04,2022-03-18
2022-03-21 00:00:04,0,10,9,5,0,4,0,Created,5,CL=F,Buy,Stop,1,105.13,0,,,,,,,,,,2022-03-21
2022-03-21 10:00:04,0,10,9,6,0,4,0,Executed,6,CL=F,Buy,Stop,1,105.13,5,,,,,,,,,,2022-03-21
2022-03-21 23:59:59,0,10,9,6,0,4,0,End of Day,,,,,,,,984258.83,847995.8,561118.4,0.0505,9365.29,8437.56,974893.54,0.9,-0.029,2022-03-21
2022-03-22 00:00:02,0,10,9,6,0,4,0,Created,10,NQ=F,Buy,Stop,1,14390.0,0,,,,,,,,,,2022-03-22
2022-03-22 10:00:02,0,11,9,6,0,4,0,Executed,11,NQ=F,Buy,Stop,1,14390.0,5,,,,,,,,,,2022-03-22
2022-03-22 23:59:59,0,11,9,6,0,4,0,End of Day,,,,,,,,990549.47,853692.24,596194.04,0.0439,6290.65,5696.43,984258.83,0.91,-0.015,2022-03-22
2022-03-23 00:00:02,0,11,9,6,0,4,0,Created,11,NQ=F,Buy,Stop,1,14654.0,0,,,,,,,,,,2022-03-23
2022-03-23 10:00:02,0,12,9,6,0,4,0,Executed,12,NQ=F,Buy,Stop,1,14654.0,5,,,,,,,,,,2022-03-23
2022-03-23 23:59:59,0,12,9,6,0,4,0,End of Day,,,,,,,,989336.79,852591.52,624294.36,0.0452,-1212.68,-1100.71,990549.47,0.91,-0.016,2022-03-23
2022-03-24 00:00:03,0,12,9,6,0,4,0,Created,9,GC=F,Sell,Stop,-1,1959.9,0,,,,,,,,,,2022-03-24
2022-03-24 23:59:03,0,12,9,6,0,4,0,Canceled,9,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2022-03-24
2022-03-24 23:59:59,0,12,9,6,0,4,0,End of Day,,,,,,,,998489.17,860889.44,633446.74,0.0356,9152.38,8297.91,989336.79,0.91,-0.007,2022-03-24
2022-03-25 00:00:02,0,12,9,6,0,4,0,Created,12,NQ=F,Buy,Stop,1,14765.0,0,,,,,,,,,,2022-03-25
2022-03-25 00:00:03,0,12,9,6,0,4,0,Created,9,GC=F,Sell,Stop,-1,1953.8,0,,,,,,,,,,2022-03-25
2022-03-25 10:00:02,0,13,9,6,0,4,0,Executed,13,NQ=F,Buy,Stop,1,14765.0,5,,,,,,,,,,2022-03-25
2022-03-25 10:00:03,0,13,8,6,0,4,0,Executed,8,GC=F,Sell,Stop,-1,1953.8,5,,,,,,,,,,2022-03-25
2022-03-25 23:59:59,0,13,8,6,0,4,0,End of Day,,,,,,,,998812.92,861183.58,643772.49,0.0352,323.75,294.15,998489.17,0.91,-0.006,2022-03-25
2022-03-28 00:00:03,0,13,8,6,0,4,0,Created,8,GC=F,Buy,Stop,1,1968.468,0,,,,,,,,,,2022-03-28
2022-03-28 00:00:06,0,13,8,6,0,4,0,Created,4,BTC-USD,Buy,Stop,1,46821.852,0,,,,,,,,,,2022-03-28
2022-03-28 10:00:06,0,13,8,6,0,5,0,Executed,5,BTC-USD,Buy,Stop,1,46821.852,5,,,,,,,,,,2022-03-28
2022-03-28 23:59:03,0,13,8,6,0,5,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-28
2022-03-28 23:59:59,0,13,8,6,0,5,0,End of Day,,,,,,,,1001159.56,863315.04,655488.5,0.0328,2346.64,2131.45,998812.92,0.91,-0.004,2022-03-28
2022-03-29 00:00:02,0,13,8,6,0,5,0,Created,13,NQ=F,Buy,Stop,1,14981.0,0,,,,,,,,,,2022-03-29
2022-03-29 10:00:02,0,14,8,6,0,5,0,Executed,14,NQ=F,Buy,Stop,1,14981.0,5,,,,,,,,,,2022-03-29
2022-03-29 23:59:59,0,14,8,6,0,5,0,End of Day,,,,,,,,1005330.79,867113.32,689626.73,0.0285,4171.23,3798.28,1001159.56,0.91,0.0,2022-03-29
2022-03-30 00:00:03,0,14,8,6,0,5,0,Created,8,GC=F,Buy,Stop,6,1968.793,0,,,,,,,,,,2022-03-30
2022-03-30 00:00:04,0,14,8,6,0,5,0,Created,6,CL=F,Buy,Stop,1,105.24,0,,,,,,,,,,2022-03-30
2022-03-30 00:00:06,0,14,8,6,0,5,0,Created,5,BTC-USD,Buy,Stop,1,47456.898,0,,,,,,,,,,2022-03-30
2022-03-30 10:00:04,0,14,8,7,0,5,0,Executed,7,CL=F,Buy,Stop,1,105.24,5,,,,,,,,,,2022-03-30
2022-03-30 10:00:06,0,14,8,7,0,6,0,Executed,6,BTC-USD,Buy,Stop,1,47456.898,5,,,,,,,,,,2022-03-30
2022-03-30 23:59:03,0,14,8,7,0,6,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-30
2022-03-30 23:59:59,0,14,8,7,0,6,0,End of Day,,,,,,,,1004309.88,866184.69,708631.2,0.0296,-1020.91,-928.62,1005330.79,0.91,-0.001,2022-03-30
2022-03-31 00:00:03,0,14,8,7,0,6,0,Created,8,GC=F,Buy,Stop,8,1968.654,0,,,,,,,,,,2022-03-31
2022-03-31 23:59:03,0,14,8,7,0,6,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-03-31
2022-03-31 23:59:59,0,14,8,7,0,6,0,End of Day,,,,,,,,992782.09,855791.35,697103.41,0.0415,-11527.79,-10393.34,1004309.88,0.9,-0.013,2022-03-31
2022-04-01 00:00:03,0,14,8,7,0,6,0,Created,8,GC=F,Buy,Stop,11,1968.588,0,,,,,,,,,,2022-04-01
2022-04-01 00:00:06,0,14,8,7,0,6,0,Created,6,BTC-USD,Buy,Stop,1,45554.164,0,,,,,,,,,,2022-04-01
2022-04-01 10:00:06,0,14,8,7,0,7,0,Executed,7,BTC-USD,Buy,Stop,1,45554.164,5,,,,,,,,,,2022-04-01
2022-04-01 23:59:03,0,14,8,7,0,7,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-01
2022-04-01 23:59:59,0,14,8,7,0,7,0,End of Day,,,,,,,,990559.15,853799.8,703996.3,0.0439,-2222.94,-1991.56,992782.09,0.9,-0.016,2022-04-01
2022-04-04 00:00:03,0,14,8,7,0,7,0,Created,8,GC=F,Buy,Stop,11,1968.695,0,,,,,,,,,,2022-04-04
2022-04-04 00:00:06,0,14,8,7,0,7,0,Created,7,BTC-USD,Sell,Stop,-1,44403.141,0,,,,,,,,,,2022-04-04
2022-04-04 23:59:03,0,14,8,7,0,7,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-04
2022-04-04 23:59:06,0,14,8,7,0,7,0,Canceled,7,BTC-USD,Sell,Stop,0,0.0,0,,,,,,,,,,2022-04-04
2022-04-04 23:59:59,0,14,8,7,0,7,0,End of Day,,,,,,,,1003065.59,865094.99,716502.74,0.0309,12506.44,11295.19,990559.15,0.9,-0.002,2022-04-04
2022-04-05 00:00:02,0,14,8,7,0,7,0,Created,14,NQ=F,Buy,Stop,1,15155.5,0,,,,,,,,,,2022-04-05
2022-04-05 00:00:06,0,14,8,7,0,7,0,Created,7,BTC-USD,Sell,Stop,-1,44403.141,0,,,,,,,,,,2022-04-05
2022-04-05 10:00:02,0,15,8,7,0,7,0,Executed,15,NQ=F,Buy,Stop,1,15155.5,5,,,,,,,,,,2022-04-05
2022-04-05 23:59:06,0,15,8,7,0,7,0,Canceled,7,BTC-USD,Sell,Stop,0,0.0,0,,,,,,,,,,2022-04-05
2022-04-05 23:59:59,0,15,8,7,0,7,0,End of Day,,,,,,,,990069.24,853330.7,733822.39,0.0444,-12996.35,-11764.3,1003065.59,0.91,-0.016,2022-04-05
2022-04-06 00:00:03,0,15,8,7,0,7,0,Created,8,GC=F,Buy,Stop,10,1968.808,0,,,,,,,,,,2022-04-06
2022-04-06 00:00:06,0,15,8,7,0,7,0,Created,7,BTC-USD,Sell,Stop,-1,44403.141,0,,,,,,,,,,2022-04-06
2022-04-06 10:00:06,0,15,8,7,0,6,0,Executed,6,BTC-USD,Sell,Stop,-1,44403.141,5,,,,,,,,,,2022-04-06
2022-04-06 23:59:03,0,15,8,7,0,6,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-06
2022-04-06 23:59:59,0,15,8,7,0,6,0,End of Day,,,,,,,,972961.07,837743.61,707838.59,0.0627,-17108.17,-15587.08,990069.24,0.91,-0.035,2022-04-06
2022-04-07 23:59:59,0,15,8,7,0,6,0,End of Day,,,,,,,,975332.1,839917.58,710209.62,0.0602,2371.03,2173.97,972961.07,0.92,-0.032,2022-04-07
2022-04-08 00:00:03,0,15,8,7,0,6,0,Created,8,GC=F,Buy,Stop,9,1960.629,0,,,,,,,,,,2022-04-08
2022-04-08 00:00:04,0,15,8,7,0,6,0,Created,7,CL=F,Buy,Stop,1,108.924,0,,,,,,,,,,2022-04-08
2022-04-08 23:59:03,0,15,8,7,0,6,0,Canceled,8,GC=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-08
2022-04-08 23:59:04,0,15,8,7,0,6,0,Canceled,7,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-08
2022-04-08 23:59:59,0,15,8,7,0,6,0,End of Day,,,,,,,,969787.67,834830.13,704665.2,0.0662,-5544.42,-5087.45,975332.1,0.92,-0.039,2022-04-08
2022-04-11 00:00:03,0,15,8,7,0,6,0,Created,8,GC=F,Buy,Stop,9,1955.207,0,,,,,,,,,,2022-04-11
2022-04-11 10:00:03,0,15,17,7,0,6,0,Executed,17,GC=F,Buy,Stop,9,1955.207,45,,,,,,,,,,2022-04-11
2022-04-11 23:59:59,0,15,17,7,0,6,0,End of Day,,,,,,,,953069.16,819442.41,863960.29,0.0849,-16718.51,-15387.72,969787.67,0.92,-0.058,2022-04-11
2022-04-12 00:00:04,0,15,17,7,0,6,0,Created,7,CL=F,Buy,Stop,1,108.5,0,,,,,,,,,,2022-04-12
2022-04-12 00:00:06,0,15,17,7,0,6,0,Created,6,BTC-USD,Sell,Stop,-1,39533.715,0,,,,,,,,,,2022-04-12
2022-04-12 10:00:06,0,15,17,7,0,5,0,Executed,5,BTC-USD,Sell,Stop,-1,39533.715,5,,,,,,,,,,2022-04-12
2022-04-12 23:59:04,0,15,17,7,0,5,0,Canceled,7,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2022-04-12
2022-04-12 23:59:59,0,15,17,7,0,5,0,End of Day,,,,,,,,961164.79,826879.87,864154.18,0.0758,8095.63,7437.45,953069.16,0.92,-0.049,2022-04-12
2022-04-13 00:00:03,0,15,17,7,0,5,0,Created,17,GC=F,Sell,Stop,-2,1959.6,0,,,,,,,,,,2022-04-13
2022-04-13 00:00:06,0,15,17,7,0,5,0,Created,5,BTC-USD,Sell,Stop,-1,40123.57,0,,,,,,,,,,2022-04-13
2022-04-13 10:00:06,0,15,17,7,0,4,0,Executed,4,BTC-USD,Sell,Stop,-1,40123.57,5,,,,,,,,,,2022-04-13
2022-04-13 23:59:03,0,15,17,7,0,4,0,Canceled,17,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2022-04-13
2022-04-13 23:59:59,0,15,17,7,0,4,0,End of Day,,,,,,,,974353.71,839004.31,869323.38,0.0612,13188.92,12124.44,961164.79,0.92,-0.034,2022-04-13
2022-04-14 00:00:02,0,15,17,7,0,4,0,Created,15,NQ=F,Sell,Stop,-1,14211.5,0,,,,,,,,,,2022-04-14
2022-04-14 00:00:03,0,15,17,7,0,4,0,Created,17,GC=F,Sell,Stop,-3,1920.7,0,,,,,,,,,,2022-04-14
2022-04-14 00:00:06,0,15,17,7,0,4,0,Created,4,BTC-USD,Sell,Stop,-1,41160.219,0,,,,,,,,,,2022-04-14
2022-04-14 10:00:02,0,14,17,7,0,4,0,Executed,14,NQ=F,Sell,Stop,-1,14211.5,5,,,,,,,,,,2022-04-14
2022-04-14 10:00:06,0,14,17,7,0,3,0,Executed,3,BTC-USD,Sell,Stop,-1,41160.219,5,,,,,,,,,,2022-04-14
2022-04-14 23:59:03,0,14,17,7,0,3,0,Canceled,17,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2022-04-14
2022-04-14 23:59:59,0,14,17,7,0,3,0,End of Day,,,,,,,,964579.68,829976.14,822904.31,0.072,-9774.03,-9028.17,974353.71,0.92,-0.045,2022-04-14
2022-04-18 00:00:02,0,14,17,7,0,3,0,Created,14,NQ=F,Sell,Stop,-2,13892.0,0,,,,,,,,,,2022-04-18
2022-04-18 00:00:03,0,14,17,7,0,3,0,Created,17,GC=F,Sell,Stop,-5,1928.8,0,,,,,,,,,,2022-04-18
2022-04-18 00:00:06,0,14,17,7,0,3,0,Created,3,BTC-USD,Sell,Stop,-1,39721.203,0,,,,,,,,,,2022-04-18
2022-04-18 10:00:02,0,12,17,7,0,3,0,Executed,12,NQ=F,Sell,Stop,-2,13892.0,10,,,,,,,,,,2022-04-18
2022-04-18 10:00:06,0,12,17,7,0,2,0,Executed,2,BTC-USD,Sell,Stop,-1,39721.203,5,,,,,,,,,,2022-04-18
2022-04-18 23:59:03,0,12,17,7,0,2,0,Canceled,17,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2022-04-18
2022-04-18 23:59:59,0,12,17,7,0,2,0,End of Day,,,,,,,,968129.1,833233.51,762956.49,0.0681,3549.42,3257.37,964579.68,0.92,-0.041,2022-04-18
2022-04-19 00:00:02,0,12,17,7,0,2,0,Created,12,NQ=F,Sell,Stop,-1,13962.75,0,,,,,,,,,,2022-04-19
2022-04-19 00:00:03,0,12,17,7,0,2,0,Created,17,GC=F,Sell,Stop,-8,1941.8,0,,,,,,,,,,2022-04-19
2022-04-19 00:00:04,0,12,17,7,0,2,0,Created,7,CL=F,Sell,Stop,-1,104.08,0,,,,,,,,,,2022-04-19
2022-04-19 10:00:02,0,11,17,7,0,2,0,Executed,11,NQ=F,Sell,Stop,-1,13962.75,5,,,,,,,,,,2022-04-19
2022-04-19 10:00:04,0,11,17,6,0,2,0,Executed,6,CL=F,Sell,Stop,-1,104.08,5,,,,,,,,,,2022-04-19
