date,ES=F,NQ=F,GC=F,CL=F,EURUSD=X,BTC-USD,portfolio_value,portfolio_value_eur,pos_value,ddn,exchange_rate,dayly_profit,dayly_profit_eur,ddn_eur,keep_day,portfolio_return,cagr,weekly_return,monthly_return
2023-10-02,0,23,5,6,0,52,1726120.76,1589210.24,1120410.67,0.0782,0.95,8987.2,8508.63,-0.07,0,0.005382824943050535,0.08972694681279281,0.0038574851048681635,-0.01983025724416576
2023-10-03,0,25,4,6,0,52,1711340.76,1575406.93,1147518.78,0.0875,0.95,-14583.53,-13803.31,-0.079,0,-0.008685641240267938,0.08093871022780663,0.0026141199935456605,-0.02543157413688757
2023-10-04,0,23,4,6,0,52,1721545.18,1585330.21,1098878.2,0.0811,0.95,10400.34,9923.28,-0.072,0,0.006298867810617059,0.08713396469607237,0.007870520441596085,-0.019225289543277846
2023-10-05,0,22,4,4,0,52,1713978.46,1578291.71,1044630.48,0.0859,0.95,-7370.92,-7038.49,-0.077,0,-0.004439769049755293,0.081452822357997,-0.0025856449005341453,-0.022859165555558225
2023-10-06,0,22,4,0,0,52,1731020.59,1594700.35,1028780.61,0.0752,0.95,17240.67,16408.64,-0.066,0,0.010396455798402426,0.09122035303651332,0.008952738262046789,-0.006978082231717586
2023-10-09,0,22,4,0,0,52,1731318.23,1595171.66,1029078.25,0.075,0.95,497.08,471.32,-0.066,1,0.00029554768706230305,0.0912666129555223,0.003865461006058557,-0.00381699438759997
2023-10-10,0,24,4,0,0,52,1733746.58,1597658.29,1092302.6,0.0735,0.95,2627.73,2486.63,-0.064,0,0.0015588479048080917,0.09042242571512993,0.014109950151134587,-0.002304442214356661
2023-10-11,0,25,4,0,0,49,1734224.39,1598301.23,1107270.54,0.0732,0.95,680.16,642.94,-0.063,0,0.00040242647881849614,0.09259642009450286,0.008213508819336024,-0.006458432207291476
2023-10-12,0,25,4,0,0,49,1729692.48,1594218.62,1102738.63,0.076,0.94,-4329.52,-4082.61,-0.066,1,-0.002554343276079396,0.0907447536986502,0.010098934593011921,-0.0047037961729303746
2023-10-13,0,25,4,0,0,49,1723313.62,1588404.32,1096359.78,0.08,0.94,-6177.28,-5814.3,-0.07,1,-0.003647115851651561,0.08881353761226063,-0.003944637057042066,-0.011122315291367313
2023-10-16,0,25,4,0,0,50,1747877.31,1611905.53,1126513.67,0.0648,0.95,24762.62,23501.21,-0.054,0,0.014795483557989764,0.10318170945557992,0.010555298813885394,-0.0024545227771082256
2023-10-17,0,27,9,0,0,50,1744591.62,1608968.55,1280200.98,0.0668,0.95,-3090.16,-2936.98,-0.056,0,-0.0018220546709086793,0.1032579496817092,0.007174396238168623,-0.004517706831464796
2023-10-18,0,29,10,0,0,50,1734357.57,1599455.42,1350277.92,0.0731,0.95,-10040.46,-9513.14,-0.063,0,-0.0059125642946843415,0.09675780829992153,0.0008594054646657856,-0.011352317188501382
2023-10-19,0,30,15,0,0,50,1732312.71,1597702.07,1475858.07,0.0744,0.95,-1853.82,-1753.34,-0.064,0,-0.0010962168611112766,0.09718192033265804,0.002317531879633905,-0.013025661351648288
2023-10-20,0,30,18,0,0,50,1730526.14,1596184.68,1533519.49,0.0755,0.95,-1599.11,-1517.39,-0.065,0,-0.000949732762128841,0.09594407767129498,0.005014914969156625,-0.0071026626440257035
2023-10-23,0,27,21,0,0,50,1766104.0,1629969.85,1540333.35,0.0538,0.94,35766.64,33785.17,-0.043,0,0.02116620365006905,0.11677230043489484,0.01138563506123591,0.029859798636837853
2023-10-24,0,27,25,0,0,50,1781414.92,1644605.68,1634476.27,0.0447,0.94,15499.3,14635.84,-0.033,0,0.008979202897525962,0.12533880309312373,0.02218689262967055,0.03756449645625026
2023-10-25,0,27,25,0,0,50,1769817.34,1633912.36,1622878.7,0.0516,0.94,-11409.61,-10693.32,-0.04,1,-0.00650205707668472,0.11903302839833929,0.021597399847670173,0.03214102580688927
2023-10-26,0,23,25,0,0,50,1753609.12,1618790.44,1491290.47,0.0613,0.94,-16022.21,-15121.92,-0.05,0,-0.009255037399925281,0.10923687456552345,0.013438579308856169,0.03032826453590942
2023-10-27,0,23,26,0,0,50,1754763.15,1620057.86,1512335.5,0.0606,0.95,1339.31,1267.41,-0.049,0,0.0007829426025027786,0.10823195021519161,0.015171254673487788,0.030068739775845565
2023-10-30,0,23,30,0,0,50,1769286.26,1633979.62,1607042.62,0.0519,0.95,14707.59,13921.76,-0.04,0,0.008593372091043827,0.1161564625326803,0.002598423114462567,0.032645715574514456
2023-10-31,0,23,34,0,0,50,1770560.94,1635359.6,1688197.3,0.0512,0.95,1457.6,1379.98,-0.039,0,0.0008445515373074475,0.11869692060119486,-0.0055362282457559475,0.03463219447600041
2023-11-01,0,23,36,0,0,50,1787531.2,1651520.57,1744987.56,0.0412,0.94,17154.93,16160.97,-0.029,0,0.009882211838913024,0.12959554475186397,0.010848040669841796,0.0391315813718629
2023-11-02,0,23,37,0,0,50,1796610.06,1660277.09,1773962.41,0.0359,0.95,9263.61,8756.52,-0.024,0,0.005302095631785075,0.1334838401373395,0.025405173701552153,0.053119318243915914
2023-11-03,0,36,41,0,0,50,1811582.89,1674589.14,2256708.24,0.0273,0.94,15152.24,14312.05,-0.015,0,0.008620277956133071,0.1411716391200959,0.033242509055182445,0.055440728389431926
2023-11-06,0,36,43,0,0,50,1814434.35,1677442.06,2299201.7,0.0257,0.94,3029.55,2852.92,-0.013,0,0.001703653709351105,0.1445483284561916,0.026352790673489723,0.061584151148538324
2023-11-07,0,36,41,0,0,50,1822322.29,1684961.15,2267769.65,0.0213,0.93,8069.59,7519.08,-0.009,0,0.004482473749346516,0.14453969535341382,0.029990712885528792,0.055670169099482414
2023-11-08,0,36,39,0,0,50,1819364.42,1682370.98,2225465.77,0.023,0.93,-2777.06,-2590.16,-0.01,0,-0.0015372283212582438,0.14299626774114438,0.018571272725357524,0.05383739309116187
2023-11-09,0,36,36,0,0,50,1824909.88,1687723.76,2172475.23,0.0198,0.93,5725.38,5352.77,-0.007,0,0.003181688262359428,0.14634507638308925,0.016450865355931876,0.0554602334487132
2023-11-10,0,36,38,0,0,50,1843690.32,1705427.34,2230457.68,0.0095,0.93,18961.28,17703.58,0.0,0,0.010489619462369815,0.15851909852466117,0.01832020686216862,0.06554742643226452
2023-11-13,0,36,34,0,0,50,1836686.2,1699029.79,2145877.55,0.0133,0.94,-6824.63,-6397.54,-0.004,0,-0.003751288518688889,0.15253367046984134,0.012865264634128626,0.06435048118965503
2023-11-14,0,36,34,0,0,38,1857372.63,1718564.49,2080440.09,0.002,0.94,20882.89,19534.69,0.0,0,0.011497561793781141,0.16232479696774715,0.01988035267856325,0.07949515883508773
2023-11-15,0,36,34,0,0,38,1875284.96,1735485.49,2098352.42,0.0,0.93,18108.56,16921.0,0.0,1,0.009846008164639874,0.17353937129384112,0.03126358916446137,0.07454568344173784
2023-11-16,0,36,33,0,0,38,1870663.8,1731422.85,2074083.26,0.0025,0.92,-4419.47,-4062.64,-0.002,0,-0.002340924210204709,0.17097801222057274,0.025740976691897233,0.07402681390244181
2023-11-17,0,36,37,0,0,38,1873081.33,1733833.55,2155820.79,0.0012,0.92,2616.72,2410.7,-0.001,0,0.0013923230827177502,0.17264802474731478,0.016643680312245168,0.0813317012798439
2023-11-20,0,36,37,0,0,38,1892062.4,1751504.89,2174801.86,0.0,0.92,19180.04,17671.34,0.0,1,0.010192062554101433,0.18433228010994263,0.03058703138503549,0.09261998069505661
2023-11-21,0,36,37,0,0,38,1880484.54,1741073.14,2163223.99,0.0062,0.92,-11377.93,-10431.74,-0.006,1,-0.005955878319015118,0.17908462360206834,0.013133591272239231,0.08761383513817034
2023-11-22,0,36,37,0,0,38,1894110.34,1753704.6,2176849.79,0.0,0.91,13826.33,12631.46,0.0,1,0.007254985278791981,0.18698959483575905,0.010542568386391338,0.07370261676689327
2023-11-24,0,36,37,0,0,38,1898260.66,1757688.03,2181000.12,0.0,0.92,4349.2,3983.43,0.0,1,0.0022714372762664414,0.1887835165090862,0.015154929872862488,0.06699485114563375
2023-11-27,0,36,37,0,0,38,1897388.24,1757068.84,2180127.69,0.0005,0.92,-675.31,-619.19,-0.0,1,-0.0003522752555810138,0.18860750559193507,0.013410331534563724,0.07314463296673746
2023-11-28,0,36,37,0,0,38,1914921.78,1773277.13,2197661.24,0.0,0.91,17732.58,16208.29,0.0,1,0.00922461865523716,0.1976591190251874,0.012442887635699451,0.0916242890218999
2023-11-29,0,36,37,0,0,38,1916122.08,1774554.09,2198861.53,0.0,0.91,1399.34,1276.95,0.0,1,0.0007201130485454676,0.1986831220119839,0.019118879003260036,0.09156145946794259
2023-11-30,0,36,37,6,0,38,1907826.41,1767196.65,2237245.86,0.0043,0.91,-8097.56,-7357.44,-0.004,0,-0.004146078184632973,0.1941876427201955,0.007717815539835082,0.07882200919226579
2023-12-01,0,36,37,6,0,40,1928971.38,1786644.17,2273932.0,0.0,0.91,21341.12,19447.52,0.0,0,0.011004728873835301,0.20518873334163656,0.016451107137403942,0.08898218652879364
2023-12-04,0,35,37,6,0,40,1926125.42,1784206.27,2239411.77,0.0015,0.92,-2655.37,-2437.9,-0.001,0,-0.0013645134498158074,0.20115427209877468,0.015438868943169148,0.07773546124006481
2023-12-05,0,34,37,6,0,40,1943065.1,1799939.48,2224677.19,0.0,0.92,17130.55,15733.21,0.0,0,0.008818044339682807,0.21009520973544182,0.015032294627614795,0.08125140994796254
2023-12-06,0,33,18,0,0,40,1936246.24,1793828.16,1759268.06,0.0035,0.92,-6623.31,-6111.32,-0.003,0,-0.0033952919350377364,0.20787610850163651,0.010916889644031591,0.06923584005679173
2023-12-07,0,31,23,0,0,40,1946362.0,1803381.17,1807620.82,0.0,0.93,10311.19,9553.01,0.0,0,0.005325487810382112,0.21299850878332194,0.020388455639046676,0.07285767415782274
2023-12-08,0,31,22,0,0,40,1950053.75,1806990.74,1791050.32,0.0,0.93,3886.31,3609.57,0.0,0,0.002001556886612077,0.2141450616781424,0.011385283651823452,0.0703767572950883
2023-12-11,0,31,16,0,0,40,1932344.08,1790763.8,1653124.66,0.0092,0.93,-17512.34,-16226.94,-0.009,0,-0.008980090290888754,0.20490133289470758,0.003769706810750506,0.06293389532545779
2023-12-12,0,31,16,0,0,35,1941523.23,1799478.96,1621090.07,0.0044,0.93,9382.54,8715.16,-0.004,0,0.004866727817482097,0.2092230940760671,-0.00018160971145020355,0.06461893488058046
2023-12-13,0,31,19,0,0,35,1964852.25,1821336.49,1703824.7,0.0,0.93,23533.08,21857.53,0.0,0,0.01214658825463566,0.22204581946168533,0.015360270478223192,0.0662759036728463
2023-12-14,0,31,18,0,0,35,1973446.34,1829485.7,1692176.8,0.0,0.93,8800.06,8149.21,0.0,0,0.004474302274589448,0.22488467932247824,0.014509084942430528,0.07450149446612464
2023-12-15,0,31,24,0,0,35,1962730.13,1819831.06,1803446.59,0.0055,0.92,-10510.16,-9654.63,-0.005,0,-0.005277242669893489,0.21977689479880613,0.007230285385924962,0.05772669000245001
2023-12-18,0,31,20,0,0,36,1994374.9,1848808.29,1762413.99,0.0,0.91,31856.41,28977.23,0.0,0,0.015923032987468666,0.2369391170215327,0.03213340866428238,0.0638037148252788
2023-12-19,0,31,20,0,0,36,1999414.71,1853626.59,1767453.8,0.0,0.92,5249.67,4818.3,0.0,1,0.0026061652936444357,0.23885201525759703,0.02987284614044472,0.06875080432912795
2023-12-20,0,31,20,0,0,36,1992664.6,1847638.22,1760703.7,0.0034,0.92,-6541.59,-5988.37,-0.003,1,-0.0032306237039899655,0.23560250015692097,0.014495634181819095,0.06412785754242023
2023-12-21,0,31,20,0,0,36,2006941.8,1860832.44,1774980.89,0.0,0.91,14488.63,13194.22,0.0,1,0.007141127444310946,0.24135020215195369,0.017162459351540593,0.06107692243262974
2023-12-22,0,31,20,0,0,36,2012925.82,1866492.21,1780964.92,0.0,0.91,6195.01,5659.77,0.0,1,0.003041525866778194,0.24426898462465874,0.025481227888212277,0.07007432661842306
2023-12-26,0,31,20,0,0,36,2008924.79,1863050.38,1776963.89,0.002,0.91,-3788.14,-3441.83,-0.002,1,-0.0018440098391838688,0.24359729707834388,0.007714185061559742,0.060975331500447205
2023-12-27,0,31,20,0,0,36,2022150.94,1875246.18,1790190.04,0.0,0.91,13440.08,12195.8,0.0,1,0.006546146111196416,0.24961980494175695,0.011654165879111722,0.06525004033537718
2023-12-28,0,31,20,0,0,36,2013272.44,1867400.11,1781311.54,0.0044,0.91,-8664.42,-7846.07,-0.004,1,-0.004184021321403164,0.2444609996794167,0.010700768261698523,0.06141829426955503
2023-12-29,0,31,20,0,0,36,2003013.58,1858358.58,1771052.68,0.0096,0.9,-10043.91,-9041.53,-0.009,1,-0.004841774374748198,0.2398025369593647,-0.0012821335573606207,0.04735190123956967
2024-01-02,0,20,20,0,0,36,2004482.67,1859881.54,1405377.36,0.0088,0.9,1685.64,1522.96,-0.008,0,0.0008195189111457335,0.23997674150203163,-0.0035041405129930814,0.04745130710216994
2024-01-03,0,20,20,0,0,36,1975972.17,1834248.1,1376866.86,0.0234,0.91,-28296.11,-25633.44,-0.022,1,-0.013782297124149023,0.2260592134776308,-0.015442427797958236,0.03781508816265389
2024-01-04,0,20,20,0,0,36,1983460.77,1841285.7,1384355.45,0.0195,0.91,7700.37,7037.6,-0.018,1,0.0038367764971378726,0.22885660885356207,-0.01815179741201678,0.03064713578595646
2024-01-05,0,18,20,0,0,36,1983935.7,1841914.82,1319020.38,0.0193,0.92,687.49,629.13,-0.018,0,0.0003416742985622445,0.22840405385804285,-0.01362610179205137,0.03235332353433451
2024-01-08,0,18,15,0,0,36,2012957.94,1868622.67,1247112.62,0.0046,0.91,29238.12,26707.85,-0.004,0,0.01450004620734835,0.24383756351997032,0.005715718790045177,0.03803532540200005
2024-01-09,0,20,15,0,0,36,2008059.38,1864342.46,1309376.06,0.007,0.91,-4683.5,-4280.21,-0.006,0,-0.0022905694492082462,0.2395640974953016,0.002605630429691197,0.03914004788782954
2024-01-10,0,20,13,0,0,36,2015466.5,1871303.57,1276350.99,0.0033,0.91,7623.6,6961.11,-0.002,0,0.003733815084595582,0.24258852346297888,0.020121742638435802,0.03754837516204301
2024-01-11,0,20,12,0,0,36,2013551.43,1869749.79,1254219.82,0.0043,0.91,-1698.66,-1553.78,-0.003,0,-0.0008303195830487997,0.2417921348788965,0.01545464655824913,0.034716498692382136
2024-01-12,0,21,14,0,0,36,1992276.31,1850562.75,1307789.3,0.015,0.91,-21058.05,-19187.04,-0.013,0,-0.010261822251628638,0.23114951247437587,0.004851150008058247,0.03343476673164225
2024-01-16,0,24,22,0,0,34,1988943.69,1847724.49,1553565.63,0.0167,0.91,-3116.88,-2838.26,-0.015,0,-0.001533728051102301,0.22730570785654525,-0.011182624250392403,0.027034310863057853
2024-01-17,0,18,20,0,0,34,1974551.87,1834774.38,1298481.03,0.0241,0.91,-14174.81,-12950.11,-0.022,0,-0.007008680173958282,0.21737011730872846,-0.01590073497514244,0.007879042434463912
2024-01-18,0,19,18,0,0,34,1976643.96,1836896.84,1294109.99,0.023,0.92,2308.98,2122.46,-0.021,0,0.0011567961832996687,0.22020417985906837,-0.018477753876438352,0.004561536343174133
2024-01-19,0,20,18,4,0,34,1993048.18,1852166.43,1374679.16,0.0146,0.92,16622.13,15269.59,-0.012,0,0.008312709602135149,0.2288248725304005,-0.009334724691254404,0.01815148861520277
2024-01-22,0,20,18,9,0,19,1985248.04,1845213.08,1279703.01,0.0186,0.92,-7564.65,-6953.35,-0.016,0,-0.003754171270667017,0.22217475636150996,-0.0028270737102927823,-0.0015257156429329122
2024-01-23,0,21,18,14,0,14,1988965.84,1848847.52,1316264.04,0.0167,0.92,3958.74,3634.44,-0.014,0,0.001969658701963972,0.22332216143286598,0.0006763130427734909,-0.0021622222346133757
2024-01-24,0,21,18,14,0,14,1992627.61,1852434.69,1319925.81,0.0148,0.92,3902.92,3587.17,-0.012,1,0.0019402194941418038,0.22502024426744982,0.009625212710873576,0.0030086209635183936
2024-01-25,0,22,18,14,0,14,1996545.97,1856265.2,1359078.67,0.0128,0.92,4159.12,3830.51,-0.01,0,0.002067824588191103,0.2258645215645887,0.01053624111576501,-0.00206468189260145
2024-01-26,0,24,18,14,0,14,1997793.55,1857632.33,1430621.25,0.0122,0.92,1487.67,1367.12,-0.009,0,0.0007364949792734166,0.22529923887686487,0.0029600264929032782,-0.0043697127801062274
2024-01-29,0,24,18,14,0,14,2010295.38,1869379.65,1443123.08,0.0059,0.92,12742.38,11747.33,-0.003,1,0.006323813281178037,0.23343106021774662,0.013038011044748332,0.003798110340255678
2024-01-30,0,24,18,14,0,14,2006305.61,1865921.83,1439133.31,0.0079,0.92,-3749.5,-3457.83,-0.005,1,-0.0018497152250479543,0.2298558075736723,0.009218637117736406,-0.004597750995988692
2024-01-31,0,25,18,14,0,14,1988582.08,1849782.73,1456245.78,0.0169,0.92,-17485.86,-16139.1,-0.014,0,-0.00864939770815587,0.22449790937355907,-0.0013709800845612685,-0.009063127382741398
2024-02-01,0,26,31,14,0,14,1997256.47,1857998.73,1767101.17,0.0125,0.92,8908.94,8216.01,-0.009,0,0.004441602717309312,0.22651332102982802,0.0010027980445569407,0.00022024970931611154
2024-02-02,0,34,31,10,0,14,2008469.7,1868591.69,2030218.4,0.0068,0.93,11444.54,10592.95,-0.004,0,0.005701274079988217,0.2275683467031293,0.005967577145271741,0.005102004878158595
2024-02-05,0,34,31,9,0,14,2002034.56,1862888.44,2016513.25,0.01,0.92,-6202.08,-5703.25,-0.007,0,-0.003052164916777511,0.2208392294647873,-0.003408401052683807,0.015832137085530107
2024-02-06,0,34,31,5,0,14,2003472.39,1864436.61,1988867.08,0.0093,0.93,1668.93,1548.17,-0.006,0,0.0008310588904616445,0.2317115582791297,-0.0007276269371742083,0.012826419478853879
2024-02-07,0,34,31,5,0,36,2019980.45,1879994.23,2200172.19,0.0011,0.93,16711.74,15557.63,0.0,0,0.008344408126592207,0.24323003287387857,0.01626617889757387,0.02082915330688384
